semester_raw,problem_name,total_rows,total_students,exam_rows,exam_students,midterm_n,midterm,exam_ratio,student_ratio,looks_midtermish,obvious_false_positive
W23,assignment_id=128973,1265,181,6.0,1.0,1.0,mid1,0.0047430830039525695,0.0055248618784530384,False,False
W23,assignment_id=128997,1956,165,40.0,8.0,1.0,mid1,0.02044989775051125,0.048484848484848485,False,False
W23,assignment_id=129311,8,3,1.0,1.0,1.0,mid1,0.125,0.3333333333333333,False,False
W23,assignment_id=130324,2999,127,136.0,19.0,1.0,mid2,0.04534844948316105,0.14960629921259844,False,False
W23,assignment_id=131612,492,105,13.0,4.0,1.0,mid2,0.026422764227642278,0.0380952380952381,False,False
W23,assignment_id=131613,233,78,24.0,11.0,1.0,mid2,0.10300429184549356,0.14102564102564102,False,False
W23,assignment_id=131832,563,151,3.0,2.0,1.0,mid2,0.0053285968028419185,0.013245033112582781,False,False
W23,assignment_id=131833,959,176,32.0,19.0,1.0,mid2,0.03336809176225235,0.10795454545454546,False,False
W23,assignment_id=131902,89,12,1.0,1.0,1.0,mid2,0.011235955056179775,0.08333333333333333,False,False
W23,assignment_id=131998,358,61,78.0,12.0,1.0,mid2,0.21787709497206703,0.19672131147540983,False,False
W23,bs_find_all_and_find,2778,161,16.0,1.0,1.0,mid2,0.005759539236861051,0.006211180124223602,False,False
W23,bs_get_most_read_href,1398,158,1.0,1.0,1.0,mid2,0.000715307582260372,0.006329113924050633,False,False
W23,bs_get_tag_text_with_class_pp,2691,160,24.0,1.0,1.0,mid2,0.008918617614269788,0.00625,False,False
W23,bs_print_first_paragraph_pp,2039,166,8.0,1.0,1.0,mid2,0.00392349190779794,0.006024096385542169,False,False
W23,bs_print_get_all_href_pp,2664,161,11.0,1.0,1.0,mid2,0.004129129129129129,0.006211180124223602,False,False
W23,bsoup/activity-debugging.html,32,20,1.0,1.0,1.0,mid2,0.03125,0.05,False,False
W23,bsoup/example1.html,370,109,2.0,2.0,1.0,mid2,0.005405405405405406,0.01834862385321101,True,True
W23,bsoup/example2.html,234,87,1.0,1.0,1.0,mid2,0.004273504273504274,0.011494252873563218,True,True
W23,bsoup/plan10.html,171,80,1.0,1.0,1.0,mid2,0.005847953216374269,0.0125,False,False
W23,bsoup/plan2.html,377,128,3.0,2.0,1.0,mid2,0.007957559681697613,0.015625,False,False
W23,bsoup/plan3.html,321,95,1.0,1.0,1.0,mid2,0.003115264797507788,0.010526315789473684,False,False
W23,bsoup/plan4.html,980,97,1.0,1.0,1.0,mid2,0.0010204081632653062,0.010309278350515464,False,False
W23,bsoup/plan5.html,776,97,2.0,2.0,1.0,mid2,0.002577319587628866,0.020618556701030927,False,False
W23,bsoup/plan9.html,224,98,1.0,1.0,1.0,mid2,0.004464285714285714,0.01020408163265306,False,False
W23,bsoup/toctree.html,318,111,1.0,1.0,1.0,mid2,0.0031446540880503146,0.009009009009009009,False,False
W23,bsoup/writecode_mu.html,12,6,2.0,1.0,1.0,mid2,0.16666666666666666,0.16666666666666666,False,False
W23,bsoup/writecode_orig.html,14,8,2.0,1.0,1.0,mid2,0.14285714285714285,0.125,False,False
W23,bsoup_mixedupcode_5,3216,156,37.0,2.0,1.0,mid2,0.011504975124378109,0.01282051282051282,False,False
W23,bsoup_mixedupcode_5_sq_v2,3228,156,37.0,2.0,1.0,mid2,0.011462205700123915,0.01282051282051282,False,False
W23,bsoup_mixedupcode_7,2601,153,24.0,2.0,1.0,mid2,0.00922722029988466,0.013071895424836602,False,False
W23,bsoup_mixedupcode_7_sq_v2,2607,153,24.0,2.0,1.0,mid2,0.009205983889528193,0.013071895424836602,False,False
W23,chp13_classesmid1,319,176,0.0,0.0,0.0,,0.0,0.0,True,False
W23,classes-basics/Achangeofperspective.html,324,123,3.0,2.0,1.0,mid2,0.009259259259259259,0.016260162601626018,False,False
W23,classes-basics/AddingOtherMethodstoourClass.html,617,141,1.0,1.0,1.0,mid2,0.0016207455429497568,0.0070921985815602835,False,False
W23,classes-basics/MultipleClasses.html,427,104,2.0,1.0,1.0,mid2,0.00468384074941452,0.009615384615384616,False,False
W23,classes-basics/MultipleClassesPractice.html,150,45,4.0,1.0,1.0,mid1,0.02666666666666667,0.022222222222222223,False,False
W23,classes-basics/Objectorientedprogramming.html,378,127,1.0,1.0,1.0,mid2,0.0026455026455026454,0.007874015748031496,False,False
W23,classes-basics/class-timed-intro.html,3,3,0.0,0.0,0.0,,0.0,0.0,True,False
W23,conditional/debugging.html,104,53,1.0,1.0,1.0,mid2,0.009615384615384616,0.018867924528301886,False,False
W23,debug_fill_midtermPrac,112,83,0.0,0.0,0.0,,0.0,0.0,True,False
W23,debugging/HowtoAvoidDebugging.html,33,17,3.0,1.0,1.0,mid2,0.09090909090909091,0.058823529411764705,False,False
W23,debugging/KnowyourerrorMessages.html,46,23,2.0,1.0,1.0,mid2,0.043478260869565216,0.043478260869565216,False,False
W23,dict_mid,3,2,0.0,0.0,0.0,,0.0,0.0,True,False
W23,dictionaries/dictionaries1.html,107,31,2.0,1.0,1.0,mid2,0.018691588785046728,0.03225806451612903,False,False
W23,dictionaries/dictionariesandfiles.html,54,25,2.0,1.0,1.0,mid2,0.037037037037037035,0.04,False,False
W23,dictionaries/dictionarycounters.html,119,32,2.0,1.0,1.0,mid2,0.01680672268907563,0.03125,False,False
W23,dictionaries/loopinganddictionaries.html,105,25,2.0,1.0,1.0,mid2,0.01904761904761905,0.04,False,False
W23,dictionaries/peer_in.html,10,6,2.0,1.0,1.0,mid2,0.2,0.16666666666666666,False,False
W23,dictionaries/toctree.html,29,22,2.0,1.0,1.0,mid2,0.06896551724137931,0.045454545454545456,False,False
W23,exp/dict-practice-ac.html,7,6,2.0,1.0,1.0,mid2,0.2857142857142857,0.16666666666666666,False,False
W23,exp/dict-practice-pp.html,6,5,2.0,1.0,1.0,mid2,0.3333333333333333,0.2,False,False
W23,exp/dict-practice.html,10,8,2.0,1.0,1.0,mid2,0.2,0.125,False,False
W23,exp/ex-cogload-A-orig.html,12,9,2.0,1.0,1.0,mid2,0.16666666666666666,0.1111111111111111,False,False
W23,exp/ex-cogload-A.html,12,9,2.0,1.0,1.0,mid2,0.16666666666666666,0.1111111111111111,False,False
W23,exp/ex-cogload-B.html,11,8,2.0,1.0,1.0,mid2,0.18181818181818182,0.125,False,False
W23,extractingdata_exercise_1,434,119,2.0,1.0,1.0,mid2,0.004608294930875576,0.008403361344537815,False,False
W23,file-try-fitb-close,476,177,2.0,1.0,1.0,mid2,0.004201680672268907,0.005649717514124294,False,False
W23,file-try-fitb-python,127,101,1.0,1.0,1.0,mid2,0.007874015748031496,0.009900990099009901,False,False
W23,file-try-mc-qa,158,101,1.0,1.0,1.0,mid2,0.006329113924050633,0.009900990099009901,False,False
W23,fileRepr,123,101,1.0,1.0,1.0,mid2,0.008130081300813009,0.009900990099009901,False,False
W23,files/csv-reader-file-group.html,3679,177,12.0,2.0,1.0,mid2,0.0032617559119325905,0.011299435028248588,False,False
W23,files/debugging.html,233,113,9.0,1.0,1.0,mid2,0.03862660944206009,0.008849557522123894,False,False
W23,files/mChoice-Errors.py.html,225,17,2.0,1.0,1.0,mid2,0.008888888888888889,0.058823529411764705,False,False
W23,files/tryExceptOpen.html,508,159,29.0,1.0,1.0,mid2,0.05708661417322835,0.006289308176100629,False,False
W23,files_csv_sorted_items_tuple_zero,375,162,2.0,1.0,1.0,mid2,0.005333333333333333,0.006172839506172839,False,False
W23,files_csv_str_nums_sorted,1312,179,3.0,1.0,1.0,mid2,0.0022865853658536584,0.00558659217877095,False,False
W23,files_csvrw_create_writer,350,167,1.0,1.0,1.0,mid2,0.002857142857142857,0.005988023952095809,False,False
W23,float_mid,49,28,0.0,0.0,0.0,,0.0,0.0,True,False
W23,functMath_MC_midtermPrac,20,17,0.0,0.0,0.0,,0.0,0.0,True,False
W23,functions/func-string.html,974,198,1.0,1.0,1.0,mid2,0.001026694045174538,0.005050505050505051,False,False
W23,functions/funcWithTuplesAndDict.html,1277,186,2.0,1.0,1.0,mid2,0.0015661707126076742,0.005376344086021506,False,False
W23,functions/functions_tups_dicts_exercises.html,162,60,2.0,1.0,1.0,mid2,0.012345679012345678,0.016666666666666666,False,False
W23,functions/functions_tups_dicts_mixedupcode.html,36,23,2.0,1.0,1.0,mid2,0.05555555555555555,0.043478260869565216,False,False
W23,functions/functions_tups_dicts_mixedupcode_orig.html,14,10,2.0,1.0,1.0,mid2,0.14285714285714285,0.1,False,False
W23,functions/functions_tups_dicts_writecode.html,215,25,2.0,1.0,1.0,mid2,0.009302325581395349,0.04,False,False
W23,get-index-duplicate-fix_v2,14345,193,2.0,1.0,1.0,mid1,0.0001394214011850819,0.0051813471502590676,False,False
W23,hparsons_learning_gain_sql_exe_posttest_timed,106,55,0.0,0.0,0.0,,0.0,0.0,True,False
W23,hparsons_lg_sql_exe_posttest_timed_1,837,55,0.0,0.0,0.0,,0.0,0.0,True,False
W23,hparsons_lg_sql_exe_posttest_timed_2,508,54,0.0,0.0,0.0,,0.0,0.0,True,False
W23,hparsons_lg_sql_exe_posttest_timed_3,967,53,0.0,0.0,0.0,,0.0,0.0,True,False
W23,html_pp_ex1,4045,175,13.0,1.0,1.0,mid2,0.0032138442521631645,0.005714285714285714,False,False
W23,html_pp_ex2,3732,174,16.0,1.0,1.0,mid2,0.004287245444801715,0.005747126436781609,False,False
W23,html_pp_ex3,2954,174,15.0,1.0,1.0,mid2,0.0050778605280974946,0.005747126436781609,False,False
W23,html_pp_ex4,2925,174,17.0,1.0,1.0,mid2,0.005811965811965812,0.005747126436781609,False,False
W23,html_true_items,662,169,2.0,1.0,1.0,mid2,0.0030211480362537764,0.005917159763313609,False,False
W23,htmlp5,3880,174,17.0,1.0,1.0,mid2,0.004381443298969072,0.005747126436781609,False,False
W23,index.html,21335,213,46.0,17.0,2.0,mid1,0.0021560815561284274,0.07981220657276995,False,False
W23,inheritance/MoreOnTesting.html,1177,123,6.0,1.0,1.0,mid1,0.005097706032285472,0.008130081300813009,False,False
W23,inheritance/ReuseThroughAssociation.html,562,124,5.0,1.0,1.0,mid1,0.008896797153024912,0.008064516129032258,False,False
W23,inheritance/UnitTests.html,1634,158,9.0,1.0,1.0,mid1,0.0055079559363525096,0.006329113924050633,False,False
W23,intro/debugging.html,25,15,1.0,1.0,1.0,mid2,0.04,0.06666666666666667,False,False
W23,intro/goWrong.html,32,12,2.0,1.0,1.0,mid2,0.0625,0.08333333333333333,False,False
W23,intro/learning.html,27,12,2.0,1.0,1.0,mid2,0.07407407407407407,0.08333333333333333,False,False
W23,intro/whatIsAProgram.html,34,16,2.0,1.0,1.0,mid2,0.058823529411764705,0.0625,False,False
W23,iterations/debugging.html,68,38,3.0,1.0,1.0,mid2,0.04411764705882353,0.02631578947368421,False,False
W23,iterations/definite_for.html,83,41,2.0,1.0,1.0,mid2,0.024096385542168676,0.024390243902439025,False,False
W23,iterations/infinite_loops.html,75,44,2.0,1.0,1.0,mid2,0.02666666666666667,0.022727272727272728,False,False
W23,iterations/while.html,118,43,2.0,1.0,1.0,mid2,0.01694915254237288,0.023255813953488372,False,False
W23,list_mid,49,16,0.0,0.0,0.0,,0.0,0.0,True,False
W23,message1=The+practice+period+is+already+started%2C+but+your+instructor+has+not+added+topics+of+your+course+to+practice.&message2=Please+ask+your+instructor+to+add+topics+to+practice.,851,144,1.0,1.0,1.0,mid2,0.0011750881316098707,0.006944444444444444,False,False
W23,mid2_fa22_file_write_author_Elaina_tiller,16,2,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid2_fa22_nested_dict_mc,308,148,32.0,19.0,1.0,mid2,0.1038961038961039,0.12837837837837837,True,False
W23,mid2_fa22_nested_dict_ret_11_mc,1,1,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid2_fa22_test_case_author_Elaina_Tiller,14,6,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid2_regex_slash_b_mc,1025,180,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid2_win22_get_dogs_try_except_ac,5773,131,521.0,23.0,1.0,mid2,0.09024770483284254,0.17557251908396945,True,False
W23,mid2_win22_regex_wb_mc,1020,179,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid2_win22_w_plus_regex,2,1,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q1,419,167,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q10,448,163,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q12,188,112,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q13,336,153,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q14,423,162,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q15,325,161,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q16,715,161,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q17,454,159,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q18,599,161,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q19,571,161,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q20,367,161,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q4,522,163,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q5,533,163,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q6,398,163,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q7,343,162,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall20_q9,190,114,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall22_q12,261,156,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_fall22_q9,493,158,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1_two_lists_to_one_pp,338,19,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1p_fall21_q11,471,162,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1p_fall21_q2,505,166,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1p_fall21_q3,405,163,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1p_fall21_q8,201,114,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_1p_fall21_q8_v2,215,157,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_2_create_list_from_two_lists_pp,338,20,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_2_fall20_q21,1709,157,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_2_fall20_q22,2975,158,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_2_fall20_q23,3772,159,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_2_fall20_q24,7870,154,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_2_fall20_q25,5220,153,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_2_fall20_q26,3467,158,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_2_fall20_q27,2025,153,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_2_fall20_q28,4529,153,1.0,1.0,1.0,mid1,0.00022079929344226098,0.006535947712418301,True,False
W23,mid_2_fall20_q29,2955,149,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_2_fall20_q30,2352,148,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_2_fall20_q31,2343,148,0.0,0.0,0.0,,0.0,0.0,True,False
W23,mid_2p_fall_20_q1,326,149,32.0,20.0,1.0,mid2,0.09815950920245399,0.1342281879194631,True,False
W23,mid_2p_fall_20_q10,336,141,31.0,18.0,1.0,mid2,0.09226190476190477,0.1276595744680851,True,False
W23,mid_2p_fall_20_q11,469,142,37.0,18.0,1.0,mid2,0.07889125799573561,0.1267605633802817,True,False
W23,mid_2p_fall_20_q12,335,142,37.0,18.0,1.0,mid2,0.11044776119402985,0.1267605633802817,True,False
W23,mid_2p_fall_20_q13,395,141,35.0,18.0,1.0,mid2,0.08860759493670886,0.1276595744680851,True,False
W23,mid_2p_fall_20_q14,471,142,41.0,18.0,1.0,mid2,0.0870488322717622,0.1267605633802817,True,False
W23,mid_2p_fall_20_q15,285,142,31.0,18.0,1.0,mid2,0.10877192982456141,0.1267605633802817,True,False
W23,mid_2p_fall_20_q16_mc,437,142,35.0,18.0,1.0,mid2,0.08009153318077804,0.1267605633802817,True,False
W23,mid_2p_fall_20_q17_v2,311,142,32.0,18.0,1.0,mid2,0.10289389067524116,0.1267605633802817,True,False
W23,mid_2p_fall_20_q18,330,143,36.0,19.0,1.0,mid2,0.10909090909090909,0.13286713286713286,True,False
W23,mid_2p_fall_20_q19,397,142,35.0,20.0,1.0,mid2,0.08816120906801007,0.14084507042253522,True,False
W23,mid_2p_fall_20_q20,318,142,34.0,19.0,1.0,mid2,0.1069182389937107,0.13380281690140844,True,False
W23,mid_2p_fall_20_q21,269,142,32.0,19.0,1.0,mid2,0.11895910780669144,0.13380281690140844,True,False
W23,mid_2p_fall_20_q22_v2,296,142,34.0,19.0,1.0,mid2,0.11486486486486487,0.13380281690140844,True,False
W23,mid_2p_fall_20_q23,391,142,36.0,18.0,1.0,mid2,0.09207161125319693,0.1267605633802817,True,False
W23,mid_2p_fall_20_q24,349,142,27.0,17.0,1.0,mid2,0.07736389684813753,0.11971830985915492,True,False
W23,mid_2p_fall_20_q25,287,140,25.0,18.0,1.0,mid2,0.08710801393728224,0.12857142857142856,True,False
W23,mid_2p_fall_20_q26_v2,402,141,29.0,18.0,1.0,mid2,0.07213930348258707,0.1276595744680851,True,False
W23,mid_2p_fall_20_q27,1026,140,52.0,19.0,1.0,mid2,0.050682261208576995,0.1357142857142857,True,False
W23,mid_2p_fall_20_q30,364,140,32.0,20.0,1.0,mid2,0.08791208791208792,0.14285714285714285,True,False
W23,mid_2p_fall_20_q31,427,137,29.0,17.0,1.0,mid2,0.06791569086651054,0.12408759124087591,True,False
W23,mid_2p_fall_20_q32,2209,140,257.0,23.0,1.0,mid2,0.11634223630602082,0.16428571428571428,True,False
W23,mid_2p_fall_20_q33,6011,133,506.0,23.0,1.0,mid2,0.08417900515721177,0.17293233082706766,True,False
W23,mid_2p_fall_20_q34,3803,136,244.0,19.0,1.0,mid2,0.06415987378385485,0.13970588235294118,True,False
W23,mid_2p_fall_20_q35,1911,136,187.0,19.0,1.0,mid2,0.09785452642595499,0.13970588235294118,True,False
W23,mid_2p_fall_20_q36,3695,136,400.0,19.0,1.0,mid2,0.10825439783491204,0.13970588235294118,True,False
W23,mid_2p_fall_20_q37,4083,134,252.0,19.0,1.0,mid2,0.06171932402645114,0.1417910447761194,True,False
W23,mid_2p_fall_20_q38,2908,132,254.0,23.0,1.0,mid2,0.0873452544704264,0.17424242424242425,True,False
W23,mid_2p_fall_20_q3_v2,579,146,40.0,19.0,1.0,mid2,0.0690846286701209,0.13013698630136986,True,False
W23,mid_2p_fall_20_q4,347,147,37.0,19.0,1.0,mid2,0.10662824207492795,0.1292517006802721,True,False
W23,mid_2p_fall_20_q5,300,148,29.0,19.0,1.0,mid2,0.09666666666666666,0.12837837837837837,True,False
W23,mid_2p_fall_20_q6,359,146,35.0,19.0,1.0,mid2,0.09749303621169916,0.13013698630136986,True,False
W23,mid_2p_fall_20_q7,431,144,36.0,18.0,1.0,mid2,0.08352668213457076,0.125,True,False
W23,mid_2p_fall_20_q8,489,144,34.0,18.0,1.0,mid2,0.06952965235173825,0.125,True,False
W23,mid_2p_fall_20_q9_mc,360,143,32.0,18.0,1.0,mid2,0.08888888888888889,0.1258741258741259,True,False
W23,mid_2p_fall_22_q2,309,149,32.0,19.0,1.0,mid2,0.10355987055016182,0.12751677852348994,True,False
W23,mid_2p_fall_22_q39,3829,131,351.0,23.0,1.0,mid2,0.09166884303995822,0.17557251908396945,True,False
W23,midterm_2_practice_q10_regex_b,336,141,31.0,18.0,1.0,mid2,0.09226190476190477,0.1276595744680851,True,False
W23,midterm_2_practice_q11_regex_mc,469,142,37.0,18.0,1.0,mid2,0.07889125799573561,0.1267605633802817,True,False
W23,midterm_2_practice_q12_continue_mc,335,142,37.0,18.0,1.0,mid2,0.11044776119402985,0.1267605633802817,True,False
W23,midterm_2_practice_q13_regex_mc,396,141,35.0,18.0,1.0,mid2,0.08838383838383838,0.1276595744680851,True,False
W23,midterm_2_practice_q14_strip_mc,471,142,41.0,18.0,1.0,mid2,0.0870488322717622,0.1267605633802817,True,False
W23,midterm_2_practice_q15_str,285,142,31.0,18.0,1.0,mid2,0.10877192982456141,0.1267605633802817,True,False
W23,midterm_2_practice_q16_sorted_mc,437,142,35.0,18.0,1.0,mid2,0.08009153318077804,0.1267605633802817,True,False
W23,midterm_2_practice_q17_regex_mc,312,142,32.0,18.0,1.0,mid2,0.10256410256410256,0.1267605633802817,True,False
W23,midterm_2_practice_q18_links_mc,330,143,36.0,19.0,1.0,mid2,0.10909090909090909,0.13286713286713286,True,False
W23,midterm_2_practice_q19_step_into_mc,397,142,35.0,20.0,1.0,mid2,0.08816120906801007,0.14084507042253522,True,False
W23,midterm_2_practice_q1_split_mc,325,149,31.0,19.0,1.0,mid2,0.09538461538461539,0.12751677852348994,True,False
W23,midterm_2_practice_q20_soup_link,318,142,34.0,19.0,1.0,mid2,0.1069182389937107,0.13380281690140844,True,False
W23,midterm_2_practice_q21_git_clone,269,142,32.0,19.0,1.0,mid2,0.11895910780669144,0.13380281690140844,True,False
W23,midterm_2_practice_q22_html_false_mc,296,142,34.0,19.0,1.0,mid2,0.11486486486486487,0.13380281690140844,True,False
W23,midterm_2_practice_q23_strings_mc,391,142,36.0,18.0,1.0,mid2,0.09207161125319693,0.1267605633802817,True,False
W23,midterm_2_practice_q24_sorted_mc,349,142,27.0,17.0,1.0,mid2,0.07736389684813753,0.11971830985915492,True,False
W23,midterm_2_practice_q25_dict,286,140,25.0,18.0,1.0,mid2,0.08741258741258741,0.12857142857142856,True,False
W23,midterm_2_practice_q26_nested_dict_fitb,403,141,29.0,18.0,1.0,mid2,0.07196029776674938,0.1276595744680851,True,False
W23,midterm_2_practice_q26_regex_mc,1,1,0.0,0.0,0.0,,0.0,0.0,True,False
W23,midterm_2_practice_q27_findall_regex_fib,1026,140,52.0,19.0,1.0,mid2,0.050682261208576995,0.1357142857142857,True,False
W23,midterm_2_practice_q30_soup_fitb,365,141,33.0,21.0,1.0,mid2,0.09041095890410959,0.14893617021276595,True,False
W23,midterm_2_practice_q31_soup_fitb,429,138,30.0,18.0,1.0,mid2,0.06993006993006994,0.13043478260869565,True,False
W23,midterm_2_practice_q32_writecode,3367,140,389.0,23.0,1.0,mid2,0.11553311553311553,0.16428571428571428,True,False
W23,midterm_2_practice_q33_writecode,9365,133,738.0,23.0,1.0,mid2,0.07880405766150561,0.17293233082706766,True,False
W23,midterm_2_practice_q34_sumnums_pp,3803,136,244.0,19.0,1.0,mid2,0.06415987378385485,0.13970588235294118,True,False
W23,midterm_2_practice_q35,2180,141,187.0,19.0,1.0,mid2,0.08577981651376147,0.1347517730496454,True,False
W23,midterm_2_practice_q36_pp,3695,136,400.0,19.0,1.0,mid2,0.10825439783491204,0.13970588235294118,True,False
W23,midterm_2_practice_q37_csvfile_pp,4082,134,252.0,19.0,1.0,mid2,0.061734443900048994,0.1417910447761194,True,False
W23,midterm_2_practice_q38_get_from_lines_ac,4719,132,399.0,23.0,1.0,mid2,0.0845518118245391,0.17424242424242425,True,False
W23,midterm_2_practice_q39_loop_two_lists_ac,29,8,0.0,0.0,0.0,,0.0,0.0,True,False
W23,midterm_2_practice_q3_unit_test_mc,580,146,40.0,19.0,1.0,mid2,0.06896551724137931,0.13013698630136986,True,False
W23,midterm_2_practice_q4_split_mc,348,147,37.0,19.0,1.0,mid2,0.10632183908045977,0.1292517006802721,True,False
W23,midterm_2_practice_q5_file_mc,300,148,29.0,19.0,1.0,mid2,0.09666666666666666,0.12837837837837837,True,False
W23,midterm_2_practice_q6_regex_dig_mc,360,146,35.0,19.0,1.0,mid2,0.09722222222222222,0.13013698630136986,True,False
W23,midterm_2_practice_q7_errors_mc,431,144,36.0,18.0,1.0,mid2,0.08352668213457076,0.125,True,False
W23,midterm_2_practice_q8_split2_mc,490,144,34.0,18.0,1.0,mid2,0.06938775510204082,0.125,True,False
W23,midterm_2_practice_q9_regex_dig_space_dash_mc,360,143,32.0,18.0,1.0,mid2,0.08888888888888889,0.1258741258741259,True,False
W23,midterm_2_practice_regex_repetition_mc,3,1,0.0,0.0,0.0,,0.0,0.0,True,False
W23,midw22_import_unit_test_mc,8,4,0.0,0.0,0.0,,0.0,0.0,True,False
W23,network/Exercises.html,229,70,3.0,1.0,1.0,mid2,0.013100436681222707,0.014285714285714285,False,False
W23,network/beautifulSoup.html,1474,121,11.0,2.0,1.0,mid2,0.007462686567164179,0.01652892561983471,False,False
W23,network/html.html,613,128,1.0,1.0,1.0,mid2,0.0016313213703099511,0.0078125,False,False
W23,network/html2.html,356,86,2.0,1.0,1.0,mid2,0.0056179775280898875,0.011627906976744186,False,False
W23,network/http.html,172,34,3.0,2.0,1.0,mid2,0.01744186046511628,0.058823529411764705,False,False
W23,network/networkedprograms.html,45,24,1.0,1.0,1.0,mid2,0.022222222222222223,0.041666666666666664,False,False
W23,network/parsinghtmlusingbeautifulsoup.html,640,78,1.0,1.0,1.0,mid2,0.0015625,0.01282051282051282,False,False
W23,networks_ex3,11,7,1.0,1.0,1.0,mid2,0.09090909090909091,0.14285714285714285,False,False
W23,no params,128071,213,571.0,92.0,2.0,mid1,0.004458464445502885,0.431924882629108,False,False
W23,objects/Exercises.html,589,97,3.0,1.0,1.0,mid1,0.0050933786078098476,0.010309278350515464,False,False
W23,objects/mixedupcode.html,65,19,6.0,1.0,1.0,mid1,0.09230769230769231,0.05263157894736842,False,False
W23,objects/ourfirstpythonobject.html,57,21,2.0,1.0,1.0,mid2,0.03508771929824561,0.047619047619047616,False,False
W23,objects/startingwithprograms.html,67,19,2.0,1.0,1.0,mid2,0.029850746268656716,0.05263157894736842,False,False
W23,pi-regex_match_d+,566,169,1.0,1.0,1.0,mid2,0.0017667844522968198,0.005917159763313609,False,False
W23,pi-soup-find-all-from-tag,952,175,1.0,1.0,1.0,mid2,0.0010504201680672268,0.005714285714285714,False,False
W23,pi_html_a_link_attr_value,851,176,7.0,2.0,1.0,mid2,0.008225616921269096,0.011363636363636364,False,False
W23,pi_html_false,954,178,1.0,1.0,1.0,mid2,0.0010482180293501049,0.0056179775280898875,False,False
W23,pi_soup_link_with_class,907,174,2.0,1.0,1.0,mid2,0.002205071664829107,0.005747126436781609,False,False
W23,pictures/changeColor.html,15,4,1.0,1.0,1.0,mid2,0.06666666666666667,0.25,False,False
W23,pictures/changeColorLoc.html,17,4,1.0,1.0,1.0,mid2,0.058823529411764705,0.25,False,False
W23,pictures/changeData.html,17,5,1.0,1.0,1.0,mid2,0.058823529411764705,0.2,False,False
W23,pictures/exam9t11.html,7,6,0.0,0.0,0.0,,0.0,0.0,True,False
W23,pictures/pattern.html,19,6,2.0,1.0,1.0,mid2,0.10526315789473684,0.16666666666666666,False,False
W23,pictures/repeatimages.html,24,10,2.0,1.0,1.0,mid2,0.08333333333333333,0.1,False,False
W23,pictures/toctree.html,28,13,2.0,1.0,1.0,mid2,0.07142857142857142,0.07692307692307693,False,False
W23,plan5_click,759,171,1.0,1.0,1.0,mid2,0.0013175230566534915,0.005847953216374269,False,False
W23,q10_midw21_constructor_default,405,163,0.0,0.0,0.0,,0.0,0.0,True,False
W23,q11_midw21_class_attribute,16,8,0.0,0.0,0.0,,0.0,0.0,True,False
W23,q13_midw21_arg_defaults,8,3,0.0,0.0,0.0,,0.0,0.0,True,False
