semester_raw,midterm,problem_name,item_family,score_source,key_confidence,n_events
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,5
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,6
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,6
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,6
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,6
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,4
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,4
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,4
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,4
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,6
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,4
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,5
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,4
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,4
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,4
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,4
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,4
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,5
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,8
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,5
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,4
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,5
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,4
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,5
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,5
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,7
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,8
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,5
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,9
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,4
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,1
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,3
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,7
W23,mid2,mid_2_html_attr_fill,fillb,fillb_low_confidence_key,0.5555555555555556,2
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,5
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,7
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,3
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,3
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,4
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,4
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,14
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,1
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,13
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,10
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,2
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,3
W23,mid2,midterm_2_practice_q27_findall_regex_fib,fillb,fillb_low_confidence_key,0.3333333333333333,3
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,3
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,4
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,5
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,5
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,3
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,1
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W23,mid2,midterm_2_practice_q30_soup_fitb,fillb,fillb_low_confidence_key,0.47674418604651164,2
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,4
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,3
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,3
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,11
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,3
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,2
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,4
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,5
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,3
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,2
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,1
W23,mid2,midterm_2_practice_q31_soup_fitb,fillb,fillb_low_confidence_key,0.5116279069767442,6
W23,mid2,net_json_what_type_returned_d1,fillb,fillb_low_confidence_key,0.5,4
W23,mid2,net_json_what_type_returned_data,fillb,fillb_low_confidence_key,0.5,5
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,4
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,5
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,3
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,6
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,4
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,3
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,6
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,3
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,7
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,3
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,4
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,3
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,4
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,6
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,7
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,4
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,4
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,3
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,5
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,3
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,3
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,7
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,5
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,3
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,3
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,3
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,8
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,4
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,7
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,3
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,6
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,3
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,3
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,4
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,6
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,2
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,6
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,1
W23,mid1,q_midf21_several_ifs_fitb,fillb,fillb_low_confidence_key,0.6442307692307693,6
